material_id,cif_file,formula,theoretical,experimentally_observed,is_structure_representative,representative_material_id,structure_family_id,structure_family_size,n_duplicates_in_family,duplicate_material_ids
mp-23289,KCl_mp-23289.cif,KCl,False,Yes,True,mp-23289,KCl::sf-0002,1,0,
mp-976802,KF2_mp-976802.cif,KF2,True,No,True,mp-976802,KF2::sf-0001,1,0,
mp-1544557,KF3_mp-1544557.cif,KF3,False,Yes,True,mp-1544557,KF3::sf-0001,1,0,
mp-2749823,KF3_mp-2749823.cif,KF3,True,No,True,mp-2749823,KF3::sf-0002,1,0,
mp-867934,KF3_mp-867934.cif,KF3,False,Yes,True,mp-867934,KF3::sf-0003,1,0,
mp-1095521,KF5_mp-1095521.cif,KF5,False,Yes,True,mp-1095521,KF5::sf-0001,1,0,
mp-463,KF_mp-463.cif,KF,False,Yes,True,mp-463,KF::sf-0001,1,0,
mp-8454,KF_mp-8454.cif,KF,False,Yes,True,mp-8454,KF::sf-0002,1,0,
mp-1078836,KI_mp-1078836.cif,KI,True,No,True,mp-1078836,KI::sf-0001,3,2,mp-1524274;mp-726865
mp-1524274,KI_mp-1524274.cif,KI,True,No,False,mp-1078836,KI::sf-0001,3,2,mp-1078836;mp-726865
mp-22898,KI_mp-22898.cif,KI,False,Yes,True,mp-22898,KI::sf-0002,1,0,
mp-22901,KI_mp-22901.cif,KI,False,Yes,True,mp-22901,KI::sf-0003,1,0,
mp-726865,KI_mp-726865.cif,KI,True,No,False,mp-1078836,KI::sf-0001,3,2,mp-1078836;mp-1524274
mp-30009,KrF2_mp-30009.cif,KrF2,False,Yes,True,mp-30009,KrF2::sf-0001,1,0,
mp-558928,KrF2_mp-558928.cif,KrF2,False,Yes,True,mp-558928,KrF2::sf-0002,1,0,
mp-28571,La2Br5_mp-28571.cif,La2Br5,False,Yes,True,mp-28571,La2Br5::sf-0001,1,0,
mp-30282,La2I5_mp-30282.cif,La2I5,False,Yes,True,mp-30282,La2I5::sf-0001,1,0,
mp-1185002,La3Br_mp-1185002.cif,La3Br,True,No,True,mp-1185002,La3Br::sf-0001,1,0,
mp-1185003,La3Cl_mp-1185003.cif,La3Cl,True,No,True,mp-1185003,La3Cl::sf-0001,1,0,
mp-1185116,La3Cl_mp-1185116.cif,La3Cl,True,No,True,mp-1185116,La3Cl::sf-0002,1,0,
mp-28572,LaBr2_mp-28572.cif,LaBr2,False,Yes,True,mp-28572,LaBr2::sf-0001,1,0,
mp-23263,LaBr3_mp-23263.cif,LaBr3,False,Yes,True,mp-23263,LaBr3::sf-0001,1,0,
mp-27679,LaBr_mp-27679.cif,LaBr,False,Yes,True,mp-27679,LaBr::sf-0001,1,0,
mp-22896,LaCl3_mp-22896.cif,LaCl3,False,Yes,True,mp-22896,LaCl3::sf-0001,1,0,
mp-27929,LaCl_mp-27929.cif,LaCl,False,Yes,True,mp-27929,LaCl::sf-0001,1,0,
mp-1207087,LaF2_mp-1207087.cif,LaF2,True,No,True,mp-1207087,LaF2::sf-0001,1,0,
mp-1101074,LaF3_mp-1101074.cif,LaF3,False,Yes,True,mp-1101074,LaF3::sf-0001,1,0,
mp-13181,LaF3_mp-13181.cif,LaF3,True,No,True,mp-13181,LaF3::sf-0002,1,0,
mp-17171,LaF3_mp-17171.cif,LaF3,True,No,True,mp-17171,LaF3::sf-0003,1,0,
mp-323,LaF3_mp-323.cif,LaF3,True,No,True,mp-323,LaF3::sf-0004,1,0,
mp-334,LaF3_mp-334.cif,LaF3,False,Yes,True,mp-334,LaF3::sf-0005,1,0,
mp-557870,LaF3_mp-557870.cif,LaF3,True,No,True,mp-557870,LaF3::sf-0006,1,0,
mp-8354,LaF3_mp-8354.cif,LaF3,False,Yes,True,mp-8354,LaF3::sf-0007,1,0,
mp-905,LaF3_mp-905.cif,LaF3,False,Yes,True,mp-905,LaF3::sf-0008,1,0,
mp-1184996,LaF_mp-1184996.cif,LaF,True,No,True,mp-1184996,LaF::sf-0001,1,0,
mp-23194,LaI2_mp-23194.cif,LaI2,False,Yes,True,mp-23194,LaI2::sf-0001,1,0,
mp-27979,LaI3_mp-27979.cif,LaI3,False,Yes,True,mp-27979,LaI3::sf-0001,1,0,
mp-22860,LaI_mp-22860.cif,LaI,False,Yes,True,mp-22860,LaI::sf-0001,1,0,
mp-23259,LiBr_mp-23259.cif,LiBr,False,Yes,True,mp-23259,LiBr::sf-0001,1,0,
mp-976280,LiBr_mp-976280.cif,LiBr,True,No,True,mp-976280,LiBr::sf-0002,1,0,
mp-1185319,LiCl_mp-1185319.cif,LiCl,True,No,True,mp-1185319,LiCl::sf-0001,1,0,
mp-22905,LiCl_mp-22905.cif,LiCl,False,Yes,True,mp-22905,LiCl::sf-0002,1,0,
mp-1185348,LiF3_mp-1185348.cif,LiF3,True,No,True,mp-1185348,LiF3::sf-0001,1,0,
mp-1009009,LiF_mp-1009009.cif,LiF,True,No,True,mp-1009009,LiF::sf-0001,1,0,
mp-1138,LiF_mp-1138.cif,LiF,False,Yes,True,mp-1138,LiF::sf-0002,1,0,
mp-1185301,LiF_mp-1185301.cif,LiF,True,No,True,mp-1185301,LiF::sf-0003,1,0,
mp-22899,LiI_mp-22899.cif,LiI,False,Yes,True,mp-22899,LiI::sf-0001,1,0,
mp-568273,LiI_mp-568273.cif,LiI,False,Yes,True,mp-568273,LiI::sf-0002,1,0,
mp-570935,LiI_mp-570935.cif,LiI,False,Yes,True,mp-570935,LiI::sf-0003,1,0,
mp-866214,LuBr3_mp-866214.cif,LuBr3,True,No,True,mp-866214,LuBr3::sf-0001,1,0,
mp-973976,LuBr_mp-973976.cif,LuBr,True,No,True,mp-973976,LuBr::sf-0001,1,0,
mp-865324,LuCl3_mp-865324.cif,LuCl3,True,No,True,mp-865324,LuCl3::sf-0001,1,0,
mp-1185487,LuF3_mp-1185487.cif,LuF3,True,No,True,mp-1185487,LuF3::sf-0001,1,0,
mp-1207204,LuF3_mp-1207204.cif,LuF3,True,No,True,mp-1207204,LuF3::sf-0002,1,0,
mp-1210818,LuF3_mp-1210818.cif,LuF3,True,No,True,mp-1210818,LuF3::sf-0003,1,0,
mp-865521,LuI3_mp-865521.cif,LuI3,True,No,True,mp-865521,LuI3::sf-0001,1,0,
mp-1185549,Mg149Br_mp-1185549.cif,Mg149Br,True,No,True,mp-1185549,Mg149Br::sf-0001,1,0,
mp-1185584,Mg149Cl_mp-1185584.cif,Mg149Cl,True,No,True,mp-1185584,Mg149Cl::sf-0001,1,0,
mp-1185590,Mg149I_mp-1185590.cif,Mg149I,True,No,True,mp-1185590,Mg149I::sf-0001,1,0,
mp-978272,Mg3Br_mp-978272.cif,Mg3Br,True,No,True,mp-978272,Mg3Br::sf-0001,1,0,
mp-30034,MgBr2_mp-30034.cif,MgBr2,False,Yes,True,mp-30034,MgBr2::sf-0001,1,0,
mp-1207230,MgBr6_mp-1207230.cif,MgBr6,True,No,True,mp-1207230,MgBr6::sf-0001,1,0,
mp-23210,MgCl2_mp-23210.cif,MgCl2,False,Yes,True,mp-23210,MgCl2::sf-0001,1,0,
mp-569626,MgCl2_mp-569626.cif,MgCl2,True,No,True,mp-569626,MgCl2::sf-0002,1,0,
mp-570259,MgCl2_mp-570259.cif,MgCl2,False,Yes,True,mp-570259,MgCl2::sf-0003,1,0,
mp-570782,MgCl2_mp-570782.cif,MgCl2,True,No,True,mp-570782,MgCl2::sf-0004,1,0,
mp-570922,MgCl2_mp-570922.cif,MgCl2,True,No,True,mp-570922,MgCl2::sf-0005,1,0,
mp-571387,MgCl2_mp-571387.cif,MgCl2,True,No,True,mp-571387,MgCl2::sf-0006,1,0,
mp-1207313,MgCl6_mp-1207313.cif,MgCl6,True,No,True,mp-1207313,MgCl6::sf-0001,1,0,
mp-1062842,MgF2_mp-1062842.cif,MgF2,True,No,True,mp-1062842,MgF2::sf-0001,1,0,
mp-1072956,MgF2_mp-1072956.cif,MgF2,False,Yes,False,mp-1249,MgF2::sf-0002,2,1,mp-1249
mp-1102433,MgF2_mp-1102433.cif,MgF2,True,No,True,mp-1102433,MgF2::sf-0003,1,0,
mp-1180279,MgF2_mp-1180279.cif,MgF2,True,No,True,mp-1180279,MgF2::sf-0004,2,1,mp-560236
mp-1249,MgF2_mp-1249.cif,MgF2,False,Yes,True,mp-1249,MgF2::sf-0002,2,1,mp-1072956
mp-1746,MgF2_mp-1746.cif,MgF2,False,Yes,True,mp-1746,MgF2::sf-0005,1,0,
mp-560236,MgF2_mp-560236.cif,MgF2,True,No,False,mp-1180279,MgF2::sf-0004,2,1,mp-1180279
mp-1185862,MgF3_mp-1185862.cif,MgF3,True,No,True,mp-1185862,MgF3::sf-0001,1,0,
mp-23205,MgI2_mp-23205.cif,MgI2,False,Yes,True,mp-23205,MgI2::sf-0001,1,0,
mp-1185906,MgI3_mp-1185906.cif,MgI3,True,No,True,mp-1185906,MgI3::sf-0001,1,0,
mp-753169,Mn2F5_mp-753169.cif,Mn2F5,True,No,True,mp-753169,Mn2F5::sf-0001,1,0,
mp-753215,Mn2F5_mp-753215.cif,Mn2F5,True,No,True,mp-753215,Mn2F5::sf-0002,1,0,
mp-753435,Mn2F7_mp-753435.cif,Mn2F7,True,No,True,mp-753435,Mn2F7::sf-0001,1,0,
mp-757058,Mn2F7_mp-757058.cif,Mn2F7,True,No,True,mp-757058,Mn2F7::sf-0002,1,0,
mp-759987,Mn2F7_mp-759987.cif,Mn2F7,True,No,True,mp-759987,Mn2F7::sf-0003,1,0,
mp-760309,Mn2F7_mp-760309.cif,Mn2F7,True,No,True,mp-760309,Mn2F7::sf-0004,1,0,
mp-1185951,Mn3Br_mp-1185951.cif,Mn3Br,True,No,True,mp-1185951,Mn3Br::sf-0001,1,0,
mp-753434,Mn3F10_mp-753434.cif,Mn3F10,True,No,True,mp-753434,Mn3F10::sf-0001,1,0,
mp-752616,Mn3F8_mp-752616.cif,Mn3F8,True,No,True,mp-752616,Mn3F8::sf-0001,1,0,
mp-1185925,Mn3I_mp-1185925.cif,Mn3I,True,No,True,mp-1185925,Mn3I::sf-0001,1,0,
mp-867575,Mn7F16_mp-867575.cif,Mn7F16,True,No,True,mp-867575,Mn7F16::sf-0001,1,0,
mp-753607,Mn7F18_mp-753607.cif,Mn7F18,True,No,True,mp-753607,Mn7F18::sf-0001,1,0,
mp-28306,MnBr2_mp-28306.cif,MnBr2,False,Yes,True,mp-28306,MnBr2::sf-0001,1,0,
mp-569843,MnBr2_mp-569843.cif,MnBr2,False,Yes,True,mp-569843,MnBr2::sf-0002,1,0,
mp-571084,MnBr2_mp-571084.cif,MnBr2,False,Yes,True,mp-571084,MnBr2::sf-0003,1,0,
mp-28233,MnCl2_mp-28233.cif,MnCl2,False,Yes,True,mp-28233,MnCl2::sf-0001,1,0,
mp-2012783,MnF2_mp-2012783.cif,MnF2,True,No,True,mp-2012783,MnF2::sf-0001,2,1,mp-615138
mp-556585,MnF2_mp-556585.cif,MnF2,False,Yes,True,mp-556585,MnF2::sf-0002,1,0,
mp-560902,MnF2_mp-560902.cif,MnF2,False,Yes,True,mp-560902,MnF2::sf-0003,1,0,
mp-615138,MnF2_mp-615138.cif,MnF2,False,Yes,False,mp-2012783,MnF2::sf-0001,2,1,mp-2012783
mp-1176433,MnF3_mp-1176433.cif,MnF3,True,No,False,mp-757186,MnF3::sf-0001,2,1,mp-757186
mp-1176437,MnF3_mp-1176437.cif,MnF3,True,No,False,mp-2034494,MnF3::sf-0002,5,4,mp-1176438;mp-2034494;mp-753295;mp-764949
mp-1176438,MnF3_mp-1176438.cif,MnF3,True,No,False,mp-2034494,MnF3::sf-0002,5,4,mp-1176437;mp-2034494;mp-753295;mp-764949
mp-2011351,MnF3_mp-2011351.cif,MnF3,True,No,True,mp-2011351,MnF3::sf-0003,3,2,mp-765633;mp-766789
mp-2034494,MnF3_mp-2034494.cif,MnF3,True,No,True,mp-2034494,MnF3::sf-0002,5,4,mp-1176437;mp-1176438;mp-753295;mp-764949
mp-541384,MnF3_mp-541384.cif,MnF3,True,No,False,mp-556560,MnF3::sf-0004,2,1,mp-556560
mp-556560,MnF3_mp-556560.cif,MnF3,False,Yes,True,mp-556560,MnF3::sf-0004,2,1,mp-541384
mp-753295,MnF3_mp-753295.cif,MnF3,True,No,False,mp-2034494,MnF3::sf-0002,5,4,mp-1176437;mp-1176438;mp-2034494;mp-764949
mp-757186,MnF3_mp-757186.cif,MnF3,True,No,True,mp-757186,MnF3::sf-0001,2,1,mp-1176433
mp-758601,MnF3_mp-758601.cif,MnF3,True,No,True,mp-758601,MnF3::sf-0005,1,0,
mp-759525,MnF3_mp-759525.cif,MnF3,True,No,True,mp-759525,MnF3::sf-0006,1,0,
mp-764949,MnF3_mp-764949.cif,MnF3,True,No,False,mp-2034494,MnF3::sf-0002,5,4,mp-1176437;mp-1176438;mp-2034494;mp-753295
mp-765633,MnF3_mp-765633.cif,MnF3,True,No,False,mp-2011351,MnF3::sf-0003,3,2,mp-2011351;mp-766789
mp-766789,MnF3_mp-766789.cif,MnF3,True,No,False,mp-2011351,MnF3::sf-0003,3,2,mp-2011351;mp-765633
mp-1221693,MnF4_mp-1221693.cif,MnF4,True,No,True,mp-1221693,MnF4::sf-0001,1,0,
mp-1385977,MnF4_mp-1385977.cif,MnF4,True,No,True,mp-1385977,MnF4::sf-0002,1,0,
mp-541103,MnF4_mp-541103.cif,MnF4,False,Yes,True,mp-541103,MnF4::sf-0003,1,0,
mp-705480,MnF4_mp-705480.cif,MnF4,True,No,True,mp-705480,MnF4::sf-0004,1,0,
mp-753574,MnF4_mp-753574.cif,MnF4,True,No,True,mp-753574,MnF4::sf-0005,1,0,
mp-759343,MnF4_mp-759343.cif,MnF4,True,No,True,mp-759343,MnF4::sf-0006,1,0,
mp-28013,MnI2_mp-28013.cif,MnI2,False,Yes,True,mp-28013,MnI2::sf-0001,1,0,
mp-975905,Mo3I_mp-975905.cif,Mo3I,True,No,True,mp-975905,Mo3I::sf-0001,1,0,
mp-29555,MoBr2_mp-29555.cif,MoBr2,False,Yes,True,mp-29555,MoBr2::sf-0001,1,0,
mp-1205355,MoBr3_mp-1205355.cif,MoBr3,False,Yes,False,mp-23312,MoBr3::sf-0001,2,1,mp-23312
mp-23312,MoBr3_mp-23312.cif,MoBr3,True,No,True,mp-23312,MoBr3::sf-0001,2,1,mp-1205355
mp-620029,MoCl2_mp-620029.cif,MoCl2,False,Yes,True,mp-620029,MoCl2::sf-0001,1,0,
mp-1221495,MoCl3_mp-1221495.cif,MoCl3,True,No,True,mp-1221495,MoCl3::sf-0001,1,0,
mp-22853,MoCl3_mp-22853.cif,MoCl3,False,Yes,True,mp-22853,MoCl3::sf-0002,2,1,mp-568394
mp-568394,MoCl3_mp-568394.cif,MoCl3,True,No,False,mp-22853,MoCl3::sf-0002,2,1,mp-22853
mp-684640,MoCl3_mp-684640.cif,MoCl3,True,No,True,mp-684640,MoCl3::sf-0003,1,0,
mp-1221517,MoCl4_mp-1221517.cif,MoCl4,True,No,True,mp-1221517,MoCl4::sf-0001,1,0,
mp-32625,MoCl4_mp-32625.cif,MoCl4,True,No,True,mp-32625,MoCl4::sf-0002,1,0,
mp-569005,MoCl4_mp-569005.cif,MoCl4,False,Yes,True,mp-569005,MoCl4::sf-0003,1,0,
mp-1427168,MoCl5_mp-1427168.cif,MoCl5,True,No,True,mp-1427168,MoCl5::sf-0001,1,0,
mp-29147,MoCl5_mp-29147.cif,MoCl5,False,Yes,True,mp-29147,MoCl5::sf-0002,1,0,
mp-569436,MoCl5_mp-569436.cif,MoCl5,False,Yes,True,mp-569436,MoCl5::sf-0003,1,0,
mp-569855,MoCl5_mp-569855.cif,MoCl5,False,Yes,True,mp-569855,MoCl5::sf-0004,1,0,
mp-571256,MoCl5_mp-571256.cif,MoCl5,False,Yes,True,mp-571256,MoCl5::sf-0005,1,0,
mp-1221436,MoCl6_mp-1221436.cif,MoCl6,True,No,True,mp-1221436,MoCl6::sf-0001,1,0,
mp-1221487,MoCl6_mp-1221487.cif,MoCl6,True,No,True,mp-1221487,MoCl6::sf-0002,1,0,
mp-554201,MoF3_mp-554201.cif,MoF3,False,Yes,True,mp-554201,MoF3::sf-0001,1,0,
mp-557539,MoF3_mp-557539.cif,MoF3,False,Yes,True,mp-557539,MoF3::sf-0002,1,0,
mp-1395134,MoF4_mp-1395134.cif,MoF4,True,No,True,mp-1395134,MoF4::sf-0001,1,0,
mp-2041583,MoF4_mp-2041583.cif,MoF4,True,No,True,mp-2041583,MoF4::sf-0002,1,0,
mp-1047607,MoF5_mp-1047607.cif,MoF5,True,No,True,mp-1047607,MoF5::sf-0001,1,0,
mp-1379489,MoF5_mp-1379489.cif,MoF5,True,No,True,mp-1379489,MoF5::sf-0002,1,0,
mp-1406655,MoF5_mp-1406655.cif,MoF5,True,No,True,mp-1406655,MoF5::sf-0003,1,0,
mp-1445885,MoF5_mp-1445885.cif,MoF5,True,No,True,mp-1445885,MoF5::sf-0004,1,0,
mp-504759,MoF5_mp-504759.cif,MoF5,False,Yes,True,mp-504759,MoF5::sf-0005,1,0,
mp-557259,MoF6_mp-557259.cif,MoF6,False,Yes,True,mp-557259,MoF6::sf-0001,1,0,
mp-558836,MoF6_mp-558836.cif,MoF6,False,Yes,True,mp-558836,MoF6::sf-0002,1,0,
mp-1198690,MoI2_mp-1198690.cif,MoI2,False,Yes,True,mp-1198690,MoI2::sf-0001,1,0,
mp-864733,MoI3_mp-864733.cif,MoI3,True,No,True,mp-864733,MoI3::sf-0001,1,0,
mp-695743,N2Cl_mp-695743.cif,N2Cl,True,No,True,mp-695743,N2Cl::sf-0001,1,0,
mp-1210764,N2F_mp-1210764.cif,N2F,True,No,True,mp-1210764,N2F::sf-0001,1,0,
mp-1095181,N3Cl_mp-1095181.cif,N3Cl,False,Yes,True,mp-1095181,N3Cl::sf-0001,1,0,
mp-1188944,N4Cl_mp-1188944.cif,N4Cl,True,No,True,mp-1188944,N4Cl::sf-0001,1,0,
mp-726151,N4Cl_mp-726151.cif,N4Cl,True,No,True,mp-726151,N4Cl::sf-0002,1,0,
mp-540572,NCl3_mp-540572.cif,NCl3,False,Yes,True,mp-540572,NCl3::sf-0001,1,0,
mp-1057084,NCl_mp-1057084.cif,NCl,False,Yes,True,mp-1057084,NCl::sf-0001,1,0,
mp-1058151,NCl_mp-1058151.cif,NCl,False,Yes,True,mp-1058151,NCl::sf-0002,1,0,
mp-2019727,NF2_mp-2019727.cif,NF2,True,No,True,mp-2019727,NF2::sf-0001,1,0,
mp-726118,NF2_mp-726118.cif,NF2,True,No,True,mp-726118,NF2::sf-0002,1,0,
mp-723203,NF_mp-723203.cif,NF,False,Yes,True,mp-723203,NF::sf-0001,1,0,
mp-726658,NF_mp-726658.cif,NF,True,No,True,mp-726658,NF::sf-0002,1,0,
mp-1018810,Na2Cl_mp-1018810.cif,Na2Cl,True,No,True,mp-1018810,Na2Cl::sf-0001,1,0,
mp-1077015,Na2Cl_mp-1077015.cif,Na2Cl,True,No,True,mp-1077015,Na2Cl::sf-0002,1,0,
mp-1077288,Na2Cl_mp-1077288.cif,Na2Cl,True,No,True,mp-1077288,Na2Cl::sf-0003,1,0,
mp-990084,Na2Cl_mp-990084.cif,Na2Cl,True,No,True,mp-990084,Na2Cl::sf-0004,1,0,
mp-1069676,Na3Cl2_mp-1069676.cif,Na3Cl2,True,No,True,mp-1069676,Na3Cl2::sf-0001,1,0,
mp-1095060,Na3Cl2_mp-1095060.cif,Na3Cl2,True,No,True,mp-1095060,Na3Cl2::sf-0002,1,0,
mp-1064484,Na3Cl_mp-1064484.cif,Na3Cl,True,No,True,mp-1064484,Na3Cl::sf-0001,1,0,
mp-22916,NaBr_mp-22916.cif,NaBr,False,Yes,True,mp-22916,NaBr::sf-0001,1,0,
mp-1078558,NaCl3_mp-1078558.cif,NaCl3,False,Yes,True,mp-1078558,NaCl3::sf-0001,1,0,
mp-1189265,NaCl3_mp-1189265.cif,NaCl3,True,No,True,mp-1189265,NaCl3::sf-0002,1,0,
mp-1080771,NaCl7_mp-1080771.cif,NaCl7,True,No,True,mp-1080771,NaCl7::sf-0001,1,0,
mp-1120767,NaCl_mp-1120767.cif,NaCl,True,No,True,mp-1120767,NaCl::sf-0001,1,0,
mp-22851,NaCl_mp-22851.cif,NaCl,False,Yes,True,mp-22851,NaCl::sf-0002,1,0,
mp-22862,NaCl_mp-22862.cif,NaCl,False,Yes,True,mp-22862,NaCl::sf-0003,1,0,
mp-976404,NaF3_mp-976404.cif,NaF3,True,No,True,mp-976404,NaF3::sf-0001,1,0,
mp-682,NaF_mp-682.cif,NaF,False,Yes,True,mp-682,NaF::sf-0001,1,0,
mp-1246268,NaI_mp-1246268.cif,NaI,True,No,True,mp-1246268,NaI::sf-0001,1,0,
mp-23268,NaI_mp-23268.cif,NaI,False,Yes,True,mp-23268,NaI::sf-0002,1,0,
mp-723629,NaI_mp-723629.cif,NaI,False,Yes,True,mp-723629,NaI::sf-0003,1,0,
mp-568616,Nb2Br5_mp-568616.cif,Nb2Br5,True,No,True,mp-568616,Nb2Br5::sf-0001,1,0,
mp-655086,Nb2Br5_mp-655086.cif,Nb2Br5,True,No,True,mp-655086,Nb2Br5::sf-0002,1,0,
mp-466,Nb2F5_mp-466.cif,Nb2F5,False,Yes,True,mp-466,Nb2F5::sf-0001,1,0,
mp-27771,Nb3Br8_mp-27771.cif,Nb3Br8,False,Yes,True,mp-27771,Nb3Br8::sf-0001,1,0,
mp-27880,Nb3Cl7_mp-27880.cif,Nb3Cl7,False,Yes,True,mp-27880,Nb3Cl7::sf-0001,1,0,
mp-29950,Nb3Cl8_mp-29950.cif,Nb3Cl8,False,Yes,True,mp-29950,Nb3Cl8::sf-0001,1,0,
mp-27772,Nb3I8_mp-27772.cif,Nb3I8,False,Yes,True,mp-27772,Nb3I8::sf-0001,1,0,
mp-1186215,Nb3I_mp-1186215.cif,Nb3I,True,No,True,mp-1186215,Nb3I::sf-0001,1,0,
mp-1196526,Nb6I11_mp-1196526.cif,Nb6I11,False,Yes,True,mp-1196526,Nb6I11::sf-0001,2,1,mp-23226
mp-23226,Nb6I11_mp-23226.cif,Nb6I11,False,Yes,False,mp-1196526,Nb6I11::sf-0001,2,1,mp-1196526
mp-1080428,NbBr4_mp-1080428.cif,NbBr4,False,Yes,True,mp-1080428,NbBr4::sf-0001,1,0,
mp-28601,NbBr5_mp-28601.cif,NbBr5,False,Yes,True,mp-28601,NbBr5::sf-0001,1,0,
mp-568245,NbBr5_mp-568245.cif,NbBr5,False,Yes,True,mp-568245,NbBr5::sf-0002,1,0,
mp-662752,NbBr5_mp-662752.cif,NbBr5,True,No,True,mp-662752,NbBr5::sf-0003,1,0,
mp-31040,NbCl4_mp-31040.cif,NbCl4,False,Yes,True,mp-31040,NbCl4::sf-0001,1,0,
mp-23307,NbCl5_mp-23307.cif,NbCl5,False,Yes,True,mp-23307,NbCl5::sf-0001,1,0,
mp-568483,NbCl5_mp-568483.cif,NbCl5,False,Yes,True,mp-568483,NbCl5::sf-0002,1,0,
mp-1795,NbF3_mp-1795.cif,NbF3,False,Yes,True,mp-1795,NbF3::sf-0001,1,0,
mp-1416,NbF4_mp-1416.cif,NbF4,False,Yes,True,mp-1416,NbF4::sf-0001,1,0,
mp-1186248,NbF5_mp-1186248.cif,NbF5,True,No,True,mp-1186248,NbF5::sf-0001,1,0,
mp-18687,NbF5_mp-18687.cif,NbF5,False,Yes,True,mp-18687,NbF5::sf-0002,1,0,
mp-570722,NbI3_mp-570722.cif,NbI3,False,Yes,True,mp-570722,NbI3::sf-0001,1,0,
mp-570044,NbI4_mp-570044.cif,NbI4,False,Yes,True,mp-570044,NbI4::sf-0001,1,0,
mp-31487,NbI5_mp-31487.cif,NbI5,False,Yes,True,mp-31487,NbI5::sf-0001,1,0,
mp-569578,NbI5_mp-569578.cif,NbI5,False,Yes,True,mp-569578,NbI5::sf-0002,1,0,
mp-661308,NbI5_mp-661308.cif,NbI5,True,No,True,mp-661308,NbI5::sf-0003,1,0,
mp-1221177,Nd14Cl33_mp-1221177.cif,Nd14Cl33,True,No,True,mp-1221177,Nd14Cl33::sf-0001,1,0,
mp-1186259,Nd3Br_mp-1186259.cif,Nd3Br,True,No,True,mp-1186259,Nd3Br::sf-0001,1,0,
mp-1186264,Nd3Br_mp-1186264.cif,Nd3Br,True,No,True,mp-1186264,Nd3Br::sf-0002,1,0,
mp-1186268,Nd3Cl_mp-1186268.cif,Nd3Cl,True,No,True,mp-1186268,Nd3Cl::sf-0001,1,0,
mp-1186273,Nd3I_mp-1186273.cif,Nd3I,True,No,True,mp-1186273,Nd3I::sf-0001,1,0,
mp-976581,Nd3I_mp-976581.cif,Nd3I,True,No,True,mp-976581,Nd3I::sf-0002,1,0,
mp-570534,Nd4Br9_mp-570534.cif,Nd4Br9,False,Yes,True,mp-570534,Nd4Br9::sf-0001,1,0,
mp-531687,Nd6F17_mp-531687.cif,Nd6F17,True,No,True,mp-531687,Nd6F17::sf-0001,1,0,
mp-1210109,NdBr2_mp-1210109.cif,NdBr2,True,No,True,mp-1210109,NdBr2::sf-0001,1,0,
mp-27975,NdBr3_mp-27975.cif,NdBr3,False,Yes,True,mp-27975,NdBr3::sf-0001,1,0,
mp-28313,NdCl2_mp-28313.cif,NdCl2,False,Yes,True,mp-28313,NdCl2::sf-0001,1,0,
mp-973953,NdCl2_mp-973953.cif,NdCl2,True,No,True,mp-973953,NdCl2::sf-0002,1,0,
mp-23183,NdCl3_mp-23183.cif,NdCl3,False,Yes,True,mp-23183,NdCl3::sf-0001,1,0,
mp-1191157,NdF3_mp-1191157.cif,NdF3,False,Yes,True,mp-1191157,NdF3::sf-0001,2,1,mp-18074
mp-18074,NdF3_mp-18074.cif,NdF3,True,No,False,mp-1191157,NdF3::sf-0001,2,1,mp-1191157
mp-18511,NdF3_mp-18511.cif,NdF3,False,Yes,True,mp-18511,NdF3::sf-0002,1,0,
mp-254,NdF3_mp-254.cif,NdF3,False,Yes,True,mp-254,NdF3::sf-0003,1,0,
mp-28753,NdI2_mp-28753.cif,NdI2,False,Yes,True,mp-28753,NdI2::sf-0001,1,0,
mp-864617,NdI3_mp-864617.cif,NdI3,True,No,True,mp-864617,NdI3::sf-0001,1,0,
mp-1094137,Ni15Cl16_mp-1094137.cif,Ni15Cl16,True,No,True,mp-1094137,Ni15Cl16::sf-0001,1,0,
mp-1096769,Ni3Cl4_mp-1096769.cif,Ni3Cl4,True,No,True,mp-1096769,Ni3Cl4::sf-0001,1,0,
mp-1096770,Ni3Cl4_mp-1096770.cif,Ni3Cl4,True,No,True,mp-1096770,Ni3Cl4::sf-0002,1,0,
mp-973896,Ni3I_mp-973896.cif,Ni3I,True,No,True,mp-973896,Ni3I::sf-0001,1,0,
mp-1094110,Ni5Cl6_mp-1094110.cif,Ni5Cl6,True,No,True,mp-1094110,Ni5Cl6::sf-0001,1,0,
mp-1022720,Ni6Cl7_mp-1022720.cif,Ni6Cl7,True,No,True,mp-1022720,Ni6Cl7::sf-0001,1,0,
mp-1173456,NiBr2_mp-1173456.cif,NiBr2,True,No,True,mp-1173456,NiBr2::sf-0001,1,0,
mp-27637,NiBr2_mp-27637.cif,NiBr2,False,Yes,True,mp-27637,NiBr2::sf-0002,1,0,
mp-27396,NiCl2_mp-27396.cif,NiCl2,False,Yes,True,mp-27396,NiCl2::sf-0001,1,0,
mp-1207348,NiCl6_mp-1207348.cif,NiCl6,True,No,True,mp-1207348,NiCl6::sf-0001,1,0,
mp-1021674,NiCl_mp-1021674.cif,NiCl,True,No,True,mp-1021674,NiCl::sf-0001,1,0,
mp-1186339,NiCl_mp-1186339.cif,NiCl,True,No,True,mp-1186339,NiCl::sf-0002,1,0,
